,power_factor,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,power_real,power_reactive,thd_voltage_a,thd_voltage_b,thd_voltage_c,thd_current_a,thd_current_b,thd_current_c
2024-01-15 08:39:06+00:00,0.9360683383940928,119.45801353741606,120.05779205343966,119.29078735648254,46.450996950350756,47.85901975645227,48.038152253688104,15.958485754827013,5.64704093870534,3.5403442682584356,3.363327054845514,3.6111511536236045,3.0763169019625094,3.0147905639232593,3.1070800709821347
2024-01-15 08:39:07+00:00,0.9553454543137201,119.30278652305121,119.2552703362292,119.63990923025227,46.72890691379352,47.23613658236699,46.42788497939613,16.482087857325887,5.537688234946821,3.2818532870704313,3.1177606227169097,3.34749035281184,4.251627603803141,4.166595051727078,4.294143879841172
2024-01-15 08:39:08+00:00,0.9432008026409605,119.96032183655186,119.50328163175085,119.10561118556966,46.820314433817664,47.84331682854608,46.44935643690057,15.91618330592858,5.505646755479751,3.251720299161897,3.0891342842038023,3.316754705145135,2.7235491699211316,2.669078186522709,2.750784661620343
2024-01-15 08:39:09+00:00,0.9404027170910687,119.73394727416695,119.60892707381005,119.55926868196958,47.1660202187722,47.27279480748525,46.985364171555396,16.22225277282598,5.640239734543236,3.5737775647633097,3.395088686525144,3.645253116058576,4.538636720689285,4.4478639862754985,4.584023087896178
2024-01-15 08:39:10+00:00,0.9432635807134966,119.70397095961978,119.92725247482304,118.53600275836776,46.36014678096912,47.47880059792637,46.58592294734294,16.345920495913617,5.609966041773813,3.260858992036773,3.097816042434934,3.3260761718775087,3.753916567205884,3.678838235861766,3.791455732877943
2024-01-15 08:39:11+00:00,0.9531974535180107,119.69438926841204,120.08984736877639,119.1457600394265,47.24843450543449,47.30489086098055,46.56975765108001,16.44880456942729,5.6825187914406055,1.7846033113126871,1.6953731457470527,1.820295377538941,3.8454098291347742,3.768501632552079,3.883863927426122
2024-01-15 08:39:12+00:00,0.9403693448572996,119.49613569875414,120.55691547575098,119.23877252855306,46.44306379927283,47.08294391015674,46.944535460914395,16.405498774994665,5.741729108249986,3.043738908606699,2.8915519631763638,3.104613686778833,3.7263899961670357,3.651862196243695,3.763653896128706
2024-01-15 08:39:13+00:00,0.9427823016197515,119.5659804601398,119.60602501364752,119.40648277872235,46.6256041147784,48.47296303387225,47.95634597116303,16.34581287132176,5.6745620652959,2.1079505898079436,2.0025530603175463,2.1501096016041026,1.5043710700929673,1.474283648691108,1.519414780793897
2024-01-15 08:39:14+00:00,0.9548392912218336,119.15056280471964,119.62041180093448,119.58871334550192,47.501918229568695,46.90380327222401,47.22251613571871,16.645225116567957,5.4732021444465975,3.5066366704982874,3.331304836973373,3.576769403908253,2.0911127554657316,2.049290500356417,2.112023883020389
2024-01-15 08:39:15+00:00,0.9510226399680826,118.84959169320162,119.92110634009175,118.93827036176403,46.16973311165637,46.1570517950631,47.476578006572105,16.754718756924767,5.586637400445167,1.745248468566435,1.657986045138113,1.7801534379377637,4.85584174771506,4.758724912760759,4.904400165192211
2024-01-15 08:39:16+00:00,0.9559775612405841,119.54995624013652,119.53927674914863,119.46391249390702,46.98894041830172,46.87490085048827,45.59187671292453,16.35118397510963,5.626141140903932,2.975147388799236,2.826390019359274,3.034650336575221,3.326193977668371,3.2596700981150035,3.3594559174450547
2024-01-15 08:39:17+00:00,0.9505270820528072,119.60153810018419,119.70106114690199,119.63333243424697,47.10509891272219,47.31915950893219,47.02340989608617,16.32778626188832,5.667870280762194,3.0462672812095772,2.893953917149098,3.107192626833769,5.022897651746569,4.922439698711638,5.073126628264035
2024-01-15 08:39:18+00:00,0.9410536664271315,119.86653102596289,119.61824772611108,119.96851762695067,46.732213371476725,47.04206019740038,45.98330673383643,16.31389319872997,5.6722695478407115,2.0824166291636272,1.9782957977054458,2.1240649617468996,3.8387659133829146,3.761990595115256,3.8771535725167436
2024-01-15 08:39:19+00:00,0.9521285481742036,119.9745645440512,118.95567395025371,119.4761458667793,46.49313687022907,47.716933481059584,47.268835400840466,16.221705208556475,5.580165724279893,2.9351352669850312,2.7883785036357795,2.993837972324732,2.413855273636832,2.3655781681640953,2.4379938263732006
2024-01-15 08:39:20+00:00,0.937956976949366,119.97357700196666,119.77855258042537,119.12572050710968,47.58956016524609,47.67608128983851,47.081794155988625,16.41709638896413,5.536438488827503,3.614180732618306,3.4334716959873908,3.686464347270672,2.599425530181546,2.547437019577915,2.6254197854833614
2024-01-15 08:39:21+00:00,0.9498601622754622,119.20258555095462,119.68628832640984,118.88145924655242,46.4947606002235,47.003323507522865,46.67770896600315,16.59428392786306,5.685862594159489,2.554667698220432,2.42693431330941,2.6057610521848407,3.3283677687133633,3.261800413339096,3.3616514464004967
2024-01-15 08:39:22+00:00,0.939123887098548,119.39572980795047,120.12178145214935,119.8111671891581,46.57886770019842,46.29912181913173,45.977177827695186,15.83999524662815,5.622270358109435,3.231611254396026,3.0700306916762248,3.296243479483947,3.072326939904131,3.010880401106048,3.103050209303172
2024-01-15 08:39:23+00:00,0.9485165059992335,119.64492781548613,119.74147630403606,119.48302845234615,46.28388293037863,46.47656608747211,46.079691904902255,16.30215950262241,5.612171958340054,3.4061080081608837,3.2358026077528392,3.4742301683241013,3.9115608740381793,3.8333296565574155,3.950676482778561
2024-01-15 08:39:24+00:00,0.9590284061725264,120.25981865889659,119.36282350659083,119.25465407158872,46.503177530525846,47.08013343967259,46.09327890998842,16.631876402687602,5.5130737512622865,2.146087530436276,2.038783153914462,2.1890092810450015,4.252102267246067,4.167060221901146,4.294623289918528
2024-01-15 08:39:25+00:00,0.9346208304079419,119.94369826787388,119.66123818187937,118.77472368147963,46.885359987659974,46.292264128724895,46.64918688848008,16.410861617163807,5.793038757194089,3.033056589526634,2.881403760050302,3.0937177213171667,4.340116005456434,4.253313685347305,4.383517165510998
2024-01-15 08:39:26+00:00,0.9509111783493318,119.83491043064147,119.11076461166506,118.98073791420846,46.24148802235708,46.869100439383814,46.44340916687436,16.413063275431632,5.607480315806753,2.831319965984249,2.6897539676850366,2.887946365303934,4.228190208737196,4.143626404562452,4.270472110824568
2024-01-15 08:39:27+00:00,0.9485995912634771,119.38217919651424,119.3742372637855,119.44891463864485,45.300891632261084,47.7423139079755,46.925085446166584,16.008203139855826,5.573414499938476,2.98812780484992,2.838721414607424,3.0478903609469183,4.884031033206508,4.786350412542378,4.932871343538573
2024-01-15 08:39:28+00:00,0.9499375345509783,119.23298152257809,119.92758908519437,119.36509543633855,46.58813576889403,47.18194047981964,46.99424332424865,16.466896782132856,5.606528365958213,1.7167310686670074,1.630894515233657,1.7510656900403476,5.0027386966172385,4.9026839226848935,5.0527660835834105
2024-01-15 08:39:29+00:00,0.94275937139207,119.7340411350427,119.66216137558169,118.67447456479775,45.76855607631619,47.01241371031502,45.74008003604809,16.52638809551753,5.567977133074229,1.8741087894256678,1.7804033499543843,1.9115909652141811,3.0704477428789074,3.0090387880213294,3.1011522203076964
2024-01-15 08:39:30+00:00,0.9482779864151313,119.16659927996244,120.01254372640064,119.44758783086485,46.65521409359262,46.44844473354576,46.37444524624754,16.36264621827206,5.45178857640519,3.976055630496789,3.7772528489719495,4.055576743106725,2.1352813791811407,2.0925757515975176,2.1566341929729522
2024-01-15 08:39:31+00:00,0.9400634437841755,119.42469717598526,119.1451528621785,118.78670469065081,46.26034718164399,47.03914764442658,46.34261712771731,16.189650212743405,5.610057791407164,3.6050326009465294,3.424780970899203,3.67713325296546,3.3214821034471664,3.2550524613782232,3.354696924481638
2024-01-15 08:39:32+00:00,0.951431911743707,119.46122665320202,119.66191293878128,119.66287143840746,46.709480007177135,46.79866199500468,46.038004436028416,16.407430691997643,5.434556636233425,3.1760818882048856,3.017277793794641,3.2396035259689833,4.083397686887186,4.001729733149443,4.124231663756058
2024-01-15 08:39:33+00:00,0.9382245820510239,119.97296715756966,119.59142996837814,119.31867011824265,45.74085283778262,47.0270861399642,46.53098220665383,16.109407613130475,5.5895542034904935,3.7213044593859586,3.5352392364166603,3.795730548573678,3.4745349843787516,3.4050442846911766,3.5092803342225394
2024-01-15 08:39:34+00:00,0.9454469034548311,119.3881193709078,120.02027219370325,119.11651307004732,45.92469786039916,47.251359853186976,46.280337875485934,16.08105635637539,5.419454230572127,1.939282119570878,1.842318013592334,1.9780677619622957,4.633007735684302,4.540347580970616,4.679337813041145
2024-01-15 08:39:35+00:00,0.9540327747000503,118.76219024094048,119.93478189322728,119.55202350398045,45.999759771408435,47.31711635447024,45.72249244780018,16.473643906431008,5.362873089570239,2.8184099688035027,2.6774894703633274,2.874778168179573,2.667844923485129,2.6144880250154263,2.6945233727199804
2024-01-15 08:39:36+00:00,0.9427810947048136,119.64473663899753,119.92506569621466,119.36046622474312,45.40629268481251,46.9129448021624,45.9138030687679,16.53050686768951,5.639136405859553,2.7431785048270743,2.6060195795857206,2.798042074923616,5.5803547269450995,5.468747632406197,5.636158274214551
2024-01-15 08:39:37+00:00,0.9452854521927804,119.2831363441357,120.19425159729224,119.65133549681825,46.6809876608368,47.08510827035667,45.785512714408846,16.16095203787405,5.467004655856372,2.383852148253828,2.2646595408411363,2.4315291912189045,4.784366811321099,4.688679475094677,4.83221047943431
2024-01-15 08:39:38+00:00,0.9394313214966203,119.50507340765478,119.62084253573813,119.27744221613968,45.29059871728696,46.554007067190646,45.57179880310816,16.074547635965445,5.620324486878246,2.0930521731947613,1.9883995645350232,2.1349132166586564,3.6147767750947297,3.542481239592835,3.650924542845677
2024-01-15 08:39:39+00:00,0.9460911720553756,119.46571543691807,120.13123455145526,119.29438920339808,46.630189522359885,47.35733683149186,45.86850431707119,16.130187065552644,5.593371451823688,4.052934752730381,3.8502880150938616,4.133993447784988,3.2364034795079375,3.171675409917779,3.268767514303017
2024-01-15 08:39:40+00:00,0.9454848022162076,119.40905994356082,119.41689163932683,119.16661367024216,46.27214547130322,46.32875026206895,45.23848577524184,16.3434337666739,5.590663117561377,2.496503399102532,2.3716782291474052,2.5464334670845825,3.848059847176949,3.77109865023341,3.8865404456487185
2024-01-15 08:39:41+00:00,0.9422220071750832,119.72771916195792,119.40533489646765,119.33052589627782,45.93911811705262,46.650043967373264,46.09984822895992,16.069216346345073,5.512807839992024,3.360511311404758,3.19248574583452,3.427721537632853,5.147770000499161,5.044814600489178,5.199247700504153
2024-01-15 08:39:42+00:00,0.9447894188321599,119.03020492070208,119.9548684844258,119.76046951937624,46.18990848419641,47.35375994929514,46.541102234379835,16.556981428225505,5.561952338346825,3.26579800365135,3.1025081034687823,3.331113963724377,3.600852339281411,3.5288352924957826,3.6368608626742254
2024-01-15 08:39:43+00:00,0.9475787326610866,119.33440906685927,119.27707013949163,119.09970505665858,46.1552097894215,46.476500678906305,45.840593222428204,16.20539773477244,5.508963423464096,3.836339009574126,3.6445220590954195,3.9130657897656085,3.4184455982664748,3.3500766863011453,3.4526300542491395
2024-01-15 08:39:44+00:00,0.9396566454429681,119.6941752134494,119.8997714557189,119.44437245663434,45.77531705743142,46.029028586621834,46.26506566811605,16.369804456502653,5.668618449558404,3.5873388802046513,3.4079719361944187,3.6590856578087445,3.995054193667983,3.9151531097946233,4.035004735604663
2024-01-15 08:39:45+00:00,0.9459116681960462,119.30419046878423,119.7577866913067,118.98530599468238,46.10398993530516,46.476345429773886,45.846191429792,16.146079749034747,5.525378433485786,2.7539699420139936,2.616271444913294,2.8090493408542736,2.744616261142081,2.6897239359192393,2.7720624237535016
2024-01-15 08:39:46+00:00,0.9474812289521864,119.0052275088538,120.04840107927453,118.62887414728799,46.300087859023364,47.36009729409664,45.234330975893165,16.409703092948522,5.548385229931551,1.9879336100584235,1.8885369295555023,2.027692282259592,5.075595362006067,4.974083454765945,5.126351315626128
2024-01-15 08:39:47+00:00,0.9464423958381104,119.68789130489733,119.70846616183769,119.3105876746275,45.44193415841385,45.51158294432141,46.72595572175202,16.42425950825827,5.647242044102963,3.7138740138958832,3.528180313201089,3.788151494173801,4.621394532726672,4.528966642072138,4.667608478053939
2024-01-15 08:39:48+00:00,0.9425591998233238,119.82370983303616,119.74256969068016,119.35892950805672,46.06735143050127,46.68108074556029,44.488432361023065,15.953709605043652,5.510165391633165,3.9775380928065394,3.7786611881662124,4.05708885466267,4.90572001137429,4.807605611146804,4.954777211488032
2024-01-15 08:39:49+00:00,0.9515518293926793,119.4727411869469,119.87799172661576,119.21425188890856,44.5612699604849,46.29602846700667,45.682209794372866,16.1515331708835,5.392743180657272,4.970525420810481,4.721999149769957,5.06993592922669,5.385509904678378,5.277799706584811,5.439365003725162
2024-01-15 08:39:50+00:00,0.9526622397147015,118.89744594003788,119.52587615379997,118.79793272910791,44.89001218727477,46.51257306926691,45.27037503126699,16.254341101988523,5.465321134584768,3.7824098038002933,3.5932893136102786,3.858057999876299,3.209347653713598,3.1451607006393263,3.241441130250734
2024-01-15 08:39:51+00:00,0.9468409714756448,119.69695198057546,119.51226948643188,119.33748105684516,46.117657122227726,46.40569262684147,46.42328085690185,16.178835561953424,5.676544463704781,2.4889418191887254,2.364494728229289,2.5387206555725,4.015487289146605,3.9351775433636726,4.055642162038071
2024-01-15 08:39:52+00:00,0.9481090340039016,118.9866576974157,119.8659221419183,119.32554890395976,45.6072638167831,47.043996202464264,45.71838982991894,16.456396301449068,5.578780201105764,2.59282667002772,2.463185336526334,2.6446832034282743,3.9053651533626477,3.8272578502953944,3.9444188048962743
2024-01-15 08:39:53+00:00,0.9377609140825063,119.57672842009632,119.71427047157677,118.97848627044,45.37044789627481,46.57466476125014,46.866304934301695,16.160856785418044,5.599289079467877,1.338877607961471,1.2719337275633975,1.3656551601207005,5.584291973047554,5.472606133586603,5.64013489277803
2024-01-15 08:39:54+00:00,0.9548710681623297,119.21731563637498,119.60032771817394,118.83854020278812,45.75184763571146,47.03725127178237,45.58492144499537,16.421486156224443,5.599201236801046,2.350629996364995,2.233098496546745,2.397642596292295,3.5856040019718862,3.5138919219324483,3.621460041991605
2024-01-15 08:39:55+00:00,0.9438414898962869,119.135070718005,119.69715331883326,119.16834008041582,45.561783691780754,47.158490542037065,45.165040522665784,16.3736743805172,5.748010958399329,1.9849134092435696,1.8856677387813912,2.024611677428441,2.2098428293624597,2.1656459727752106,2.2319412576560844
2024-01-15 08:39:56+00:00,0.9512293460618801,119.34991879335173,120.19982463442409,119.43940558891201,45.247061430378274,46.516032750697725,44.669062786643735,16.253383856405375,5.3612267762766885,3.470453803479688,3.2969311133057038,3.539862879549282,3.5399566680596055,3.469157534698413,3.5753562347402017
2024-01-15 08:39:57+00:00,0.9437527258984101,119.42697340270776,119.58802107295324,119.36799516383425,44.903654193230814,46.306214039096645,46.05644972544924,16.424478838630204,5.55552166797014,3.766020863902601,3.577719820707471,3.8413412811806533,4.8860026382032355,4.788282585439171,4.934862664585268
2024-01-15 08:39:58+00:00,0.9430880054511581,119.28817264371185,119.57879210508082,118.9782211492399,44.721121779979896,46.659653629723536,45.06488641180265,15.96386481482995,5.570868877661863,4.8065312360578645,4.566204674254971,4.9026618607790216,4.5329892855871226,4.44232949987538,4.578319178442994
2024-01-15 08:39:59+00:00,0.9519955004708157,119.65752013112271,119.20763769855475,119.28302485486945,46.05682784659364,46.74147461103549,45.251667626830006,16.257358722199786,5.565396612431204,5.469895691502099,5.1964009069269945,5.579293605332142,3.906444900180768,3.8283160021771527,3.9455093491825757
2024-01-15 08:40:00+00:00,0.9476373750631781,119.34656394419169,119.70663964579767,119.50756190985655,45.45862320483915,45.865276658176846,46.055142641087556,16.11310230318668,5.646937894750959,3.1990442097094536,3.039091999223981,3.263025093903643,3.619875597336875,3.5474780853901375,3.656074353310244
2024-01-15 08:40:01+00:00,0.9429644626158606,119.77391921214019,119.91588672791202,118.88910251395731,46.13730000944136,46.54571700066294,45.94748689700032,16.244823236158375,5.649039133758426,2.533762689295818,2.407074554831027,2.5844379430817344,4.340975655978988,4.254156142859408,4.384385412538777
2024-01-15 08:40:02+00:00,0.9535789283928923,119.56369267767168,119.96915884413886,119.25932865693564,45.41906453134943,46.286891189976075,45.09590066556394,16.17058787644666,5.544500686379838,2.6871702522028444,2.552811739592702,2.7409136572469013,4.566185746245994,4.474862031321074,4.611847603708454
2024-01-15 08:40:03+00:00,0.9441288246908147,119.2695539293582,119.75024401400891,119.64175574320568,45.79595157603237,46.189706208118146,45.1538273860353,16.274733836841946,5.396733397397975,2.446124030386215,2.323817828866904,2.4950465109939395,4.217036793812752,4.132696057936497,4.259207161750879
2024-01-15 08:40:04+00:00,0.9331924097310266,119.21852107714719,120.00400972030573,118.8568667896241,45.53905491504965,46.04084159209991,44.483111768854904,16.26290741969229,5.816097679613064,4.874961038341944,4.631212986424846,4.972460259108782,3.6510711662458437,3.5780497429209266,3.6875818779083023
2024-01-15 08:40:05+00:00,0.9366548218523719,118.98353769272184,119.93611127616501,119.58548889658604,45.60748540013492,46.06011250845869,44.31390624225909,16.287039473864972,5.564198537413562,0.7838018733714747,0.7446117797029009,0.7994779108389042,3.9690073193227793,3.8896271729363234,4.008697392516007
2024-01-15 08:40:06+00:00,0.9501541121239155,119.56449166668794,120.05011132566223,119.72407340559795,45.61550050914941,46.98767703198389,45.70422989324878,16.29324916587159,5.573141009711074,4.296199284301458,4.081389320086385,4.382123269987487,3.4531409457674482,3.384078126852099,3.4876723552251225
2024-01-15 08:40:07+00:00,0.9410863545281897,119.37038217236531,120.01100275005707,119.17114326211637,45.33006475512777,46.164970515755954,45.74032408316733,16.370533580010225,5.69019427828611,2.253331219757944,2.1406646587700466,2.298397844153103,5.033921503195713,4.933243073131798,5.08426071822767
2024-01-15 08:40:08+00:00,0.9445593354438621,118.76458809521905,120.18619270597755,119.13439167442596,44.922260151299646,46.90618299126313,45.46303509372371,16.002409656066625,5.524210827105428,2.687023187387004,2.552672028017654,2.740763651134744,3.8683439192283915,3.7909770408438237,3.9070273584206756
2024-01-15 08:40:09+00:00,0.9499001363650302,119.3150222043479,119.66378018954121,119.54671351855222,45.904507071589784,46.387381383637745,45.35937495813485,16.354328614250697,5.692285282069597,0.9358029065304652,0.8890127612039419,0.9545189646610744,3.0650403631990235,3.003739555935043,3.0956907668310136
2024-01-15 08:40:10+00:00,0.9464191480112517,119.20491796693987,119.31606121935933,119.18043860685607,46.3028031646002,45.743303143027056,44.894218056669374,15.948233722566199,5.532034296091152,3.8439982991064676,3.651798384151144,3.920878265088597,6.259420978091838,6.134232558530002,6.322015187872757
2024-01-15 08:40:11+00:00,0.9330983345463875,119.94742456145117,119.91278634947321,118.52983383102385,46.32044507296144,46.39306544944979,45.96311373082455,15.690198278648799,5.745178045872483,3.6345173444483465,3.452791477225929,3.7072076913373135,3.2716012341713068,3.2061692094878804,3.30431724651302
2024-01-15 08:40:12+00:00,0.9557728146706929,118.96338240840569,119.94733038075445,119.20562918158286,45.199229782135916,45.6919717828234,44.31899098331305,16.64187923557872,5.6073787549616645,2.125315366811671,2.0190495984710872,2.167821674147904,3.106778347325325,3.0446427803788185,3.1378461307985783
2024-01-15 08:40:13+00:00,0.9447022310606884,119.04130706185644,120.18365834439456,119.37588606763147,45.094527228350124,46.57798428241654,44.9589180062015,16.057939784891378,5.493881360598247,3.886027001977308,3.6917256518784423,3.963747542016854,2.7964728556578535,2.7405433985446965,2.824437584214432
2024-01-15 08:40:14+00:00,0.9412496877581031,119.80620110767491,120.0965437420236,119.45628895038845,45.16944047205145,46.15923501195829,45.25588865073603,16.154426299221644,5.779045777199461,3.7319970643594793,3.545397211141505,3.806637005646669,3.3128792307716353,3.2466216461562025,3.3460080230793516
2024-01-15 08:40:15+00:00,0.9390567303715799,119.879738679642,120.295296888627,118.96957556351244,45.34435401071511,46.67965369915365,45.15791567202254,15.869619725700476,5.620831109521848,2.575828604156273,2.447037173948459,2.6273451762393987,4.7462273732652065,4.6513028257999025,4.7936896469978585
2024-01-15 08:40:16+00:00,0.9410452112933361,119.24871597466233,119.89711147209054,119.15232609872568,45.39195587012565,46.95800820204289,45.13989295910025,16.14981186875937,5.499288496150437,1.3580633399321107,1.290160172935505,1.385224606730753,2.418947652943922,2.3705686998850437,2.4431371294733615
2024-01-15 08:40:17+00:00,0.9499705748117562,119.28208784105182,119.77930019265187,119.5258423399644,44.905359074595175,45.36296714457519,44.86430074460214,16.280404393634324,5.419047808215744,2.8247391246771705,2.683502168443312,2.881233907170714,4.161061492794411,4.077840262938523,4.202672107722355
2024-01-15 08:40:18+00:00,0.9379285987920439,119.656088547727,119.29466542822081,119.21427590647949,44.65081631878479,45.98970381134312,45.377600371536474,16.285948766793513,5.629106073729254,3.8333335890237605,3.641666909572572,3.9100002608042357,3.4171039146149806,3.348761836322681,3.4512749537611307
2024-01-15 08:40:19+00:00,0.9416048608976765,118.7725939413058,119.8020942885044,118.77316103444035,45.40224098519214,45.60541643888282,44.48288583425101,15.99439035755231,5.697343841692676,2.2680292766382477,2.154627812806335,2.3133898621710127,3.1884945213464846,3.124724630919555,3.2203794665599497
2024-01-15 08:40:20+00:00,0.952760136471943,118.91187333893298,119.54342090011181,119.6025823842822,43.59887617671779,47.279380341694974,45.00222958774109,16.145374648739427,5.597231921550682,3.8650307567910995,3.6717792189515444,3.9423313719269215,2.2610775111630743,2.215855960939813,2.283688286274705
2024-01-15 08:40:21+00:00,0.9496947767352281,119.38552060169157,119.77213310722041,119.16656783398972,45.300789160900834,45.97043076254278,45.27404877889064,16.306219851518907,5.591123651754649,2.31149777828057,2.1959228893665412,2.3577277338461813,3.955723525403989,3.8766090548959093,3.995280760658029
2024-01-15 08:40:22+00:00,0.944582291993938,119.9342185847097,119.72454387359359,119.55767854519563,44.86600718971691,45.52360246333342,44.875915720914755,16.27854779702789,5.713571016593384,2.9275599801289998,2.7811819811225496,2.98611117973158,2.2863327949718792,2.2406061390724417,2.3091961229215983
2024-01-15 08:40:23+00:00,0.9396660141040376,119.33804479809733,119.8492214288515,118.8111892881383,45.715948881326355,47.29213439946589,45.0288739867114,16.254863679838426,5.617136691674425,2.410790249230136,2.290250736768629,2.459006054214739,3.7193627178397453,3.6449754634829503,3.7565563450181427
2024-01-15 08:40:24+00:00,0.9478363000852389,119.49855888998182,119.67801519530464,119.19304527247962,45.83740749109312,45.799970469929086,45.11875535296086,16.379678157408915,5.491108568422874,3.1251938372728,2.96893414540916,3.187697714018256,4.341391464051482,4.254563634770452,4.384805378691997
2024-01-15 08:40:25+00:00,0.9430490009374379,119.80793028186227,119.98723514431303,119.38177872019605,45.837159776194426,45.34335411140436,44.115324479152086,16.204180310284183,5.495000603264478,3.6569925165758885,3.474142890747094,3.7301323669074065,1.7410275136823263,1.7062069634086798,1.7584377888191496
2024-01-15 08:40:26+00:00,0.9539717629989257,120.0993761889016,118.88929909659348,119.20223268893002,45.1164892954182,45.56659855212462,44.14704081350697,16.50281899743272,5.611649583395029,4.30459819033875,4.0893682808218115,4.390690154145525,4.6938710352024895,4.599993614498439,4.740809745554515
2024-01-15 08:40:27+00:00,0.9424242183878477,119.29377511846253,119.76276139227521,118.8729941403899,44.7105461428309,46.20914407824678,45.032831676072846,16.164136158969185,5.6059042248354425,3.1666861115959564,3.0083518060161585,3.2300198338278756,2.0226857955470403,1.9822320796360995,2.0429126535025106
2024-01-15 08:40:28+00:00,0.9410386032024166,119.46129915890519,120.06602981012304,118.51137648362011,44.8594575409882,46.152409502888425,44.64707360355451,16.360070940686594,5.664087170770577,1.753003154062126,1.6653529963590197,1.7880632171433686,5.815921548423212,5.699603117454748,5.874080763907444
2024-01-15 08:40:29+00:00,0.9451993689411434,120.01248888363617,120.26581861440465,119.68392011144985,45.39942528336822,45.703759172425286,44.662872790016095,16.365598333346743,5.591755763480242,3.505659812713756,3.330376822078068,3.575773008968031,3.805787718560083,3.7296719641888814,3.843845595745684
2024-01-15 08:40:30+00:00,0.9388171628782945,119.00873630292956,119.92391527917349,119.30087675388641,44.421785181003635,45.87169903442974,45.20722879323273,15.890156443059565,5.622483456772442,2.7617371563963786,2.6236502985765595,2.8169718995243063,3.1370141815727126,3.0742738979412585,3.1683843233884397
2024-01-15 08:40:31+00:00,0.9471461245263624,119.77319580340301,120.20931623197609,119.57603195510974,45.93082140576728,46.133463992594415,44.41437061939464,16.304585816499827,5.588912629244286,2.7445559327477307,2.607328136110344,2.7994470514026855,4.204883634123453,4.120785961440984,4.246932470464688
2024-01-15 08:40:32+00:00,0.9526029478132667,119.15895384922035,119.75405820467421,119.504120341719,45.05829317348962,46.76181888794624,43.68845773236483,16.086800486013818,5.650131831053355,3.084642679176658,2.9304105452178253,3.146335532760191,3.0988798107748687,3.036902214559371,3.1298686088826173
2024-01-15 08:40:33+00:00,0.9434546738717561,119.49471887713425,119.70376389411541,119.40410326050517,45.46348934856114,46.25967987346169,45.71010511314528,16.011487205913742,5.6278989862965005,3.447359805791989,3.2749918155023896,3.516307001907829,1.5707902858686813,1.5393744801513076,1.5864981887273681
2024-01-15 08:40:34+00:00,0.9413698829742946,119.3907217436763,119.8612591657805,119.12817923643648,44.31271707043129,45.80487450949777,45.4732502989491,16.126806133001583,5.527088287619969,2.669144112305741,2.535686906690454,2.7225269945518558,5.138396964726582,5.03562902543205,5.189780934373848
2024-01-15 08:40:35+00:00,0.9457825218200536,119.17563590282842,119.70100717693755,119.37104338196444,44.73070050742923,45.96590140301354,45.4538768785145,16.242468946645868,5.53369580725451,3.4647656548812815,3.2915273721372174,3.534060967978907,3.6526895475341177,3.579635756583435,3.689216443009459
2024-01-15 08:40:36+00:00,0.9371131860219212,119.16764236555886,119.46679084933885,119.65340888187984,44.23134759318352,46.45886521402052,44.28210830555227,15.895596958262217,5.584535061172505,3.3237954919585557,3.157605717360628,3.390271401797727,4.0757077212328126,3.994193566808156,4.116464798445141
2024-01-15 08:40:37+00:00,0.9602341624723763,119.54503245104605,119.5464602848139,119.24808720396852,45.685512274539015,46.90818007807481,44.791189608501774,16.212403867380278,5.562963864174735,3.4653539820878154,3.2920862829834245,3.534661061729572,3.8346989187255076,3.758004940350997,3.8730459079127626
2024-01-15 08:40:38+00:00,0.9523866932834798,119.7603067766442,119.36692239632893,119.79323200155876,45.0857806870402,45.510219086919484,44.18333432789005,16.161967866459754,5.682794577552286,3.7038797115406954,3.5186857259636604,3.7779573057715092,3.169509691863602,3.10611949802633,3.2012047887822384
2024-01-15 08:40:39+00:00,0.9531441923287994,119.42226259358708,119.8586189499123,118.77243452169448,45.44273667107497,46.61419556657236,44.77543664128019,16.41158046802021,5.572178209130616,1.2349762770711035,1.1732274632175483,1.2596758026125257,2.8830185048552166,2.8253581347581123,2.9118486899037688
2024-01-15 08:40:40+00:00,0.9515577344122149,119.48175751984047,119.70306256311508,118.73972954169733,45.18022820978506,45.89560993831396,44.61951252369692,16.0757036354908,5.4082620527523835,2.6857903775392105,2.5515008586622496,2.739506185089995,4.729478732066327,4.634889157425,4.776773519386991
2024-01-15 08:40:41+00:00,0.9486773234052698,119.6316175525142,119.59110002826472,119.51776736631746,45.37443252406345,45.234985161419345,44.24282090200907,16.43884894329839,5.432023422614598,2.8778343319979283,2.7339426153980315,2.935391018637887,4.51234976823991,4.422102772875112,4.55747326592231
2024-01-15 08:40:42+00:00,0.9462002032188609,119.1683231052548,119.52872322758182,118.9752662387281,44.96338455542993,45.13132208705451,45.02205299389637,16.276722227569625,5.525928457624562,2.8007574109123134,2.6607195403666974,2.85677255913056,3.956669142649807,3.8775357597968108,3.996235834076305
2024-01-15 08:40:43+00:00,0.9435769114513135,119.68126153973061,119.84978939864104,119.83343615576096,45.02248043373523,46.70510924928642,44.62982993472741,16.19114767514371,5.6216404501480595,2.307072839687506,2.1917191977031307,2.3532142964812564,5.021718881133627,4.921284503510955,5.071936069944964
