,violation_type,power_factor,voltage_a,voltage_b,voltage_c,current_a,current_b,current_c,power_real,power_reactive,thd_voltage_a,thd_voltage_b,thd_voltage_c,thd_current_a,thd_current_b,thd_current_c
2024-01-15 08:30:40+00:00,thd_current,0.9549736392226508,119.7819498869244,120.36648014120354,119.78079545520677,51.480138096713084,53.04004967793806,50.387313769057855,17.80661658469854,5.956658507259917,1.7871943353293462,1.6978346185628788,1.8229382220359331,5.685350829533226,5.571643812942561,5.742204337828558
2024-01-15 08:30:43+00:00,thd_current,0.9482008146824179,119.50580081287583,120.04115932612868,119.38173975997564,51.78625445781461,53.20579057673228,49.95364255129871,17.892189823322894,6.057864267040999,2.378579298837271,2.2596503338954075,2.4261508848140165,5.3029827910590885,5.196923135237907,5.35601261896968
2024-01-15 08:30:48+00:00,thd_current,0.9377216453173641,119.83442826099524,120.31548909314637,119.35524846502629,51.469922839804276,52.62423878685686,50.580629887797706,17.617642010345456,5.964607940056586,2.3759501079364895,2.257152602539665,2.4234691100952195,5.304562389071083,5.198471141289661,5.357608012961793
2024-01-15 08:30:52+00:00,thd_current,0.9458725333656945,119.85581907955583,119.90343672697647,119.80992416941584,51.34162665392163,53.6145136086189,51.163689909390186,17.75546043376206,5.964774162010825,3.3365783534826563,3.1697494358085234,3.4033099205523096,5.5826045726047955,5.4709524811526995,5.638430618330844
2024-01-15 08:30:59+00:00,thd_current,0.9530902840453285,119.51923586060231,120.36994992665045,119.88686518179446,51.57677609237469,53.69338518530745,51.344457913209226,18.141489098398385,5.941472078045042,2.2461481702696906,2.133840761756206,2.2910711336750844,5.377271110026909,5.26972568782637,5.431043821127178
2024-01-15 08:31:10+00:00,thd_current,0.9525249611169577,120.18845870391274,120.41367444155502,120.29238605161379,52.71422395764706,54.359225829562526,51.43586974816074,17.72111311323551,5.9091480392944735,2.989503804179195,2.840028613970235,3.0492938802627787,5.107195990619062,5.005052070806681,5.158267950525253
2024-01-15 08:31:14+00:00,thd_current,0.9467309964777354,119.60338081821561,119.98965551307244,119.98930787444984,52.271301759898066,53.12626386587661,51.22050703611576,17.41905617240316,5.87792869148153,1.521696791005172,1.4456119514549133,1.5521307268252755,5.064123863615009,4.962841386342709,5.11476510225116
2024-01-15 08:31:17+00:00,thd_current,0.9433664088472332,120.46228265137387,120.0029833694071,119.5680447057938,52.96967262430015,53.53107820082845,50.976869877842226,17.697240132700564,5.932690060242418,2.44146001511884,2.319387014362898,2.490289215421217,5.266621678954656,5.1612892453755626,5.3192878957442025
2024-01-15 08:31:33+00:00,thd_current,0.9432271360505075,119.25623079457299,119.60684442468401,119.5200719709915,52.301610457881004,54.43344711158144,52.832745598484784,17.77598441251816,5.9154711243477625,2.1240030710814697,2.017802917527396,2.166483132503099,5.3176652027082385,5.211311898654074,5.370841854735321
2024-01-15 08:31:39+00:00,thd_current,0.9447775322344406,119.57412175223878,120.1223811332521,119.90201389321125,53.141360601187706,54.59215812585551,51.545798559402414,17.507125166748185,5.871757666151086,3.4172330775343096,3.246371423657594,3.485577739084996,5.039143384209964,4.938360516525765,5.089534818052064
2024-01-15 08:31:45+00:00,thd_current,0.9504745187774661,119.5423850977887,120.25658460589493,119.52290410838425,53.93017551418868,54.841762587886095,52.119972393623854,17.607162088498487,5.993141903990318,4.217136179301869,4.006279370336776,4.301478902887907,5.959226203021209,5.840041678960785,6.018818465051421
2024-01-15 08:31:49+00:00,thd_current,0.9489116276631918,120.0171802349933,120.09104384227571,119.95121849741557,54.39675555459438,55.01308891823674,52.79592075213268,17.658943173006815,5.8155134515484495,2.8382206047476215,2.69630957451024,2.894985016842574,5.502803881531257,5.392747803900631,5.55783192034657
2024-01-15 08:31:55+00:00,thd_current,0.9492557207209664,118.96608946974385,119.8582211649353,119.76433316847714,53.12855041840449,55.19769230444644,53.0961613873693,17.53771276304241,5.9342812283042115,5.025006267618308,4.773755954237393,5.125506392970674,5.714464269249916,5.6001749838649175,5.771608911942415
2024-01-15 08:32:04+00:00,thd_current,0.9464899498294713,119.85462817398707,119.80195027740245,119.77969918687728,53.77376805890433,55.09114369416921,52.17638055882196,17.583212187545307,5.916175453037415,3.076570708090357,2.922742172685839,3.138102122252164,5.267900953410092,5.16254293434189,5.320579962944193
2024-01-15 08:32:10+00:00,thd_current,0.9426098835309906,119.34928102723087,120.13250714952467,120.11914693329183,53.93429296027781,55.21130950512649,53.555608404644246,17.428504321450163,5.973386757553613,3.200883763811696,3.040839575621111,3.2649014390879296,5.308996666652959,5.2028167333199,5.362086633319489
2024-01-15 08:32:16+00:00,thd_current,0.9495305151412393,119.84892631028336,119.98286733209429,119.53482933302257,53.92810208513117,55.62683459252567,52.660603408807425,17.65572295167314,5.8067284868999165,4.699583609732823,4.464604429246181,4.793575281927479,5.888498746738937,5.7707287718041576,5.947383734206326
2024-01-15 08:32:21+00:00,thd_current,0.9474133725903227,119.88227905084749,120.38277808196084,119.5326371381886,53.921398868909556,56.37050874500533,53.42321751371107,17.2379731782109,5.810901951733674,2.475826181512913,2.352034872437267,2.525342705143171,5.041680821662959,4.9408472052297,5.092097629879589
2024-01-15 08:32:25+00:00,thd_current,0.9470334148032509,119.30891513864196,120.26824485559116,119.16949171811558,54.98921866257142,55.870063674518555,53.54770120383336,17.165691804913173,5.9759224944747436,0.9646480705099703,0.9164156669844717,0.9839410319201697,6.600812539293674,6.4687962885078,6.666820664686611
2024-01-15 08:32:36+00:00,thd_current,0.9410755748395334,120.11106696068623,120.11162349736748,119.48874694468492,54.81613448306794,55.70911009730198,52.90201322395044,17.48968127294427,5.952501470657196,2.8594534206341424,2.716480749602435,2.916642489046825,5.15040431156301,5.04739622533175,5.20190835467864
2024-01-15 08:32:39+00:00,thd_current,0.9367827290033734,119.65980897679188,120.45972624695911,119.66128767369295,54.231892928984905,56.64057798429265,54.42690751476073,17.14883388356856,5.944471714211998,2.8915551111374924,2.7469773555806176,2.9493862133602424,4.993391389344585,4.893523561557693,5.0433253032380305
2024-01-15 08:32:43+00:00,thd_current,0.9444690185874085,119.76076094711412,119.98334781357624,119.41863853038822,55.422168989912265,56.75130320480127,54.27712007187991,17.45170127732944,5.979584292703256,2.919716959042206,2.7737311110900955,2.97811129822305,6.700944311993499,6.566925425753629,6.767953755113434
2024-01-15 08:32:44+00:00,thd_current,0.9489452734888048,119.61027879867689,120.56854523236431,120.28155195767151,54.47480766083548,56.35532647176292,54.32428544346058,17.527239678330755,5.815473546152045,2.416907201868075,2.296061841774671,2.465245345905436,5.0052222018804855,4.905117757842875,5.055274423899291
2024-01-15 08:32:48+00:00,thd_current,0.9440889540074684,119.69744342179474,120.40606277550899,119.69068947027355,54.98583850147317,56.16710932483727,54.025943875056385,17.517925635846577,5.925016501237782,3.2892323618981054,3.1247707438032,3.3550170091360676,5.693522164424989,5.579651721136489,5.750457386069239
2024-01-15 08:33:00+00:00,thd_current,0.9477015892114424,119.86577732693696,119.55389926430688,119.79471343630081,55.62443025737999,56.07435291609579,53.9144824170843,17.39695349634518,5.882191154521544,3.5610030980956315,3.38295294319085,3.6322231600575443,5.636778425557772,5.5240428570466165,5.693146209813349
2024-01-15 08:33:14+00:00,thd_current,0.9466366592843493,119.827063611994,119.48127778296966,119.24912998382541,54.90100227409661,55.67103114915776,54.17844898056289,17.484111642411836,5.824118215544588,3.019607913249186,2.868627517586727,3.0800000715141698,6.154685243346095,6.031591538479173,6.216232095779556
2024-01-15 08:33:29+00:00,thd_current,0.9453469242095531,119.97365987188707,119.89268991834955,119.34003150250012,55.08517084693688,55.07880617464852,54.94833223074757,17.285804154134112,5.779974044701356,3.8635958082653103,3.6704160178520446,3.9408677244306167,5.93401374910836,5.815333474126193,5.9933538865994445
2024-01-15 08:33:32+00:00,thd_current,0.9542375730530518,119.98066446846062,120.28165496078601,119.87721876254359,55.996889215319456,55.92808884970666,54.671047490670624,17.34633668096216,5.911879326994706,4.240970578172211,4.028922049263601,4.3257899897356555,6.820050885583608,6.683649867871936,6.888251394439444
2024-01-15 08:33:39+00:00,thd_current,0.9446814555588079,119.9191882206517,119.86464941598128,119.40240710586647,55.43593757611928,56.118741003062645,53.99399307000934,17.309999437919572,5.742947871816882,2.8928308075852747,2.7481892672060106,2.95068742373698,5.380385352680343,5.272777645626737,5.434189206207146
2024-01-15 08:33:43+00:00,thd_current,0.9393103220430868,119.75138666855395,119.7358246514797,119.61815617533935,55.1653125575359,56.977101225655375,54.40630267181454,17.321943646861893,5.926126822377696,2.5527418997580043,2.425104804770104,2.6037967377531643,6.353384048860756,6.22631636788354,6.416917889349363
2024-01-15 08:33:46+00:00,thd_current,0.9443784977525252,119.93896882004705,119.64444679389477,119.56137287547686,54.87437652781573,55.290491617992714,54.93651141824315,17.385575740956835,5.880836349233774,2.6290410815176513,2.4975890274417685,2.681621903148004,5.374423769791672,5.2669352943958385,5.428168007489589
2024-01-15 08:33:49+00:00,thd_current,0.9483336313566907,119.62310071258973,119.88001220735055,119.85643081887709,54.850762564060894,55.830411515251406,55.297024812545075,17.703180829413196,5.897903425012976,2.2339180934645224,2.122222188791296,2.2785964553338127,5.326520466466599,5.219990057137267,5.379785671131265
2024-01-15 08:33:52+00:00,thd_current,0.9461769454094607,119.96148011852101,120.59546555695212,119.50235050700063,54.89028099561875,55.40163840931734,54.046433085186884,17.015465798291135,5.759756724861935,3.9218240912264086,3.725732886665088,4.000260573050937,5.685904553927511,5.57218646284896,5.742763599466786
2024-01-15 08:34:08+00:00,thd_current,0.9515247753796761,119.77900574842651,120.3770165361775,119.74794535210064,54.34295977131833,55.988084311378955,54.25098876504122,16.94389031411106,5.763498050100389,3.180258169542801,3.0212452610656606,3.243863332933657,7.00140741174792,6.861379263512961,7.0714214858653985
2024-01-15 08:34:09+00:00,thd_current,0.9429251811779891,119.41049139724737,120.95692136797803,119.50744368689391,54.92456118190838,55.3300647146305,54.24831964822037,17.15406199725456,6.046849404799778,3.720679140050011,3.5346451830475103,3.7950927228510114,5.023283757769654,4.922818082614261,5.073516595347351
2024-01-15 08:34:22+00:00,thd_current,0.9472216393282482,119.81695524373269,120.3994487674813,119.44067164746617,54.582428483422454,56.376968249935736,53.883053909691405,17.367162403015428,5.953919098847871,2.085347254619335,1.981079891888368,2.1270541997117216,5.290336326912618,5.184529600374366,5.343239690181744
2024-01-15 08:34:24+00:00,thd_current,0.9525219996264376,119.64051218293017,120.67833481030885,119.26826141535622,54.3038739501897,55.4018567143217,54.049456390694424,17.35612575318244,5.758651880927937,4.082158800099288,3.8780508600943233,4.163801976101274,5.432922604491219,5.324264152401395,5.487251830536132
2024-01-15 08:34:31+00:00,thd_current,0.9459879636999114,119.30459880597932,119.90739413813898,119.07329900583993,54.58203513361215,55.185146838396065,53.657480746322804,17.086204563079097,5.825944270756945,4.484705518394947,4.2604702424752,4.574399628762847,5.259453561393406,5.154264490165538,5.31204809700734
2024-01-15 08:34:32+00:00,thd_current,0.9552485847117838,119.13241652505464,119.71246941659327,119.41336845473151,54.1118593575185,56.06687401576596,54.97322381580519,17.11432012396464,5.711771951953013,3.667780670659698,3.484391637126713,3.741136284072892,5.037887981489227,4.937130221859443,5.0882668613041195
2024-01-15 08:34:34+00:00,thd_current,0.9574058346394405,119.74082913672767,119.8681267549578,119.7457896431058,53.93726936457601,55.65403487047514,53.98666554260337,17.06890673459962,5.749529749419226,3.453410220586881,3.280739709557537,3.522478424998619,5.7458012339250875,5.6308852092465855,5.803259246264338
2024-01-15 08:34:35+00:00,thd_current,0.9331906975577707,119.33711182104635,120.29349619494953,120.00951082817782,55.06674291637181,55.18343894070393,53.919911216242774,16.93937410086229,5.872125241937477,2.1404299799033426,2.033408480908175,2.1832385795014093,4.9593027871752335,4.860116731431729,5.008895815046986
2024-01-15 08:34:38+00:00,thd_current,0.9403943855390138,119.07336561397825,119.45329518627464,120.27080635392628,54.88234449801986,55.229251067412896,54.95398895342319,16.97547867664373,5.87329364102102,2.8879318834407854,2.743535289268746,2.945690521109601,5.413906186999354,5.305628063259366,5.468045248869347
2024-01-15 08:34:47+00:00,thd_current,0.9437576454390897,119.5714730075368,119.64085985117198,119.75733275698693,55.26287469622182,55.50798954243546,54.34129426138129,17.073293095234323,5.897812391775221,2.592284692183426,2.4626704575742546,2.6441303860270944,5.2126071415685935,5.108354998737221,5.26473321298428
2024-01-15 08:34:48+00:00,thd_current,0.9540499070096963,119.52214445023861,120.17968138003293,119.8048530632638,54.805022452577624,55.23824648937,52.909369241672536,17.045583409625824,5.9329066922049085,2.5801741893420913,2.4511654798749865,2.631777673128933,5.655952237926145,5.542833193167621,5.712511760305406
2024-01-15 08:34:59+00:00,thd_current,0.9437909397147409,120.16395521295208,120.11270952300441,119.0285442499096,53.69705531449709,55.04023486731664,54.0583175724175,16.95618619228886,5.679174329541736,2.869990461263207,2.726490938200046,2.927390270488471,5.0354631453895795,4.934753882481788,5.085817776843475
2024-01-15 08:35:03+00:00,thd_current,0.9539849106692667,119.92884571342194,119.91687443508884,119.42032902622489,55.40616917734624,54.19486581637684,53.79268051561527,17.05940613988705,5.8145731079726515,4.136725891895624,3.9298895973008428,4.219460409733537,5.108514329471839,5.006344042882402,5.1595994727665575
2024-01-15 08:35:09+00:00,thd_current,0.9455022721961819,119.75529119127957,119.53977443759452,119.36582529563687,53.65480296790045,55.101929667708255,53.96426839398618,17.05611878063997,5.761609901178507,3.5041536954167043,3.328946010645869,3.5742367693250383,6.19494202081984,6.071043180403444,6.2568914410280385
2024-01-15 08:35:11+00:00,thd_current,0.9457913835789009,119.83898291298225,119.68864585056895,119.20871050873652,54.69543601393305,53.93772001122253,53.365539192146215,16.911985092515874,5.753645883006213,2.6749767374989064,2.541227900623961,2.7284762722488844,5.600691050496158,5.4886772294862345,5.656697961001119
2024-01-15 08:35:22+00:00,thd_current,0.9531030131878832,119.43753643887526,119.49501241032938,119.63595051501754,54.333894280333304,54.92551124245468,53.94390446930349,17.115006277266612,5.839156620034505,2.290485977853117,2.175961678960461,2.3362956974101796,5.898601153388484,5.7806291303207145,5.957587164922369
2024-01-15 08:35:50+00:00,thd_current,0.9504296268715249,119.63680153585788,120.37211851663663,119.4216014796996,53.25963418928354,54.12660881791171,52.883486884142094,17.10452099286572,5.52372251740388,2.2746613669586706,2.1609282986107368,2.320154594297844,5.027454051228715,4.9269049702041405,5.077728591741002
2024-01-15 08:36:08+00:00,thd_current,0.9430371948074249,119.41907286662752,119.67532785516057,119.46789858785517,53.545885170149305,53.06645182003301,52.61106585010572,16.971011866501158,5.711468124705299,1.8645913653418038,1.7713617970747135,1.90188319264864,4.963398169561879,4.864130206170642,5.013032151257498
2024-01-15 08:36:09+00:00,thd_current,0.9530776844511262,119.45489533955211,120.26271226142471,119.25418515732979,52.792771883079574,53.74446256372637,51.33441508667326,16.718256989381008,5.715311742708726,3.2841772841580132,3.1199684199501125,3.3498608298411736,5.724104056743643,5.60962197560877,5.78134509731108
2024-01-15 08:36:11+00:00,thd_current,0.9519107893596105,119.31480023307171,119.82050731847171,119.32319493394891,52.84878150887448,52.32949303687949,52.82253891424871,16.63272549181242,5.643487231759506,1.4443567409529827,1.3721389039053336,1.4732438757720423,5.078619747918137,4.977047352959774,5.129405945397318
2024-01-15 08:36:12+00:00,thd_current,0.9463136579420057,119.54734461186597,119.79838112701358,119.56884947230783,52.41850143876058,52.88756579083763,52.234607978569954,16.678379060156022,5.593657897981696,2.179961958387036,2.070963860467684,2.2235611975547767,6.235906745016051,6.11118861011573,6.298265812466211
2024-01-15 08:36:15+00:00,thd_current,0.9401327140109216,119.65025263902335,119.99320099855848,119.61551399251498,51.615906750293554,52.979638030408985,52.6106610875739,16.735810857567607,5.633242994601923,3.112113219204111,2.9565075582439055,3.1743554835881933,5.014757991474368,4.91446283164488,5.064905571389112
2024-01-15 08:36:17+00:00,thd_current,0.9466917139877228,119.78540231137997,119.82008782933238,119.08561700147116,52.87550038898281,52.50010800609679,52.75779641208404,16.907530847353513,5.553127275926565,3.0804308990566884,2.926409354103854,3.1420395170378224,4.9505612441368685,4.851550019254131,5.000066856578237
2024-01-15 08:36:19+00:00,thd_current,0.9501541198935763,119.51940619889348,119.94605587688939,119.89801791790461,52.61285653085028,52.643550070269534,52.695228552162035,17.21081336462006,5.662478485613228,4.814622154082635,4.5738910463785025,4.910914597164288,4.957841933595998,4.858685094924078,5.007420352931958
2024-01-15 08:36:20+00:00,thd_current,0.9452193864726612,120.2669461355947,120.130661949099,119.16229979626178,51.97164590035698,53.443935210425394,53.029648682999266,16.561973159570396,5.745467529602662,1.92422886277162,1.828017419633039,1.9627134400270525,5.516760232959054,5.406425028299873,5.571927835288645
2024-01-15 08:36:21+00:00,thd_current,0.9433424874626143,119.70010780986019,120.03100352804016,119.58278956902947,52.44458547880165,52.994501694450435,51.11092392384039,16.59436386427946,5.670987453734366,3.3925554386573706,3.222927666724502,3.460406547430518,5.258527994781358,5.153357434885731,5.311113274729172
2024-01-15 08:36:29+00:00,thd_current,0.9432113580813657,119.78791702763347,119.84236622880078,119.40479083292091,52.302421733881445,53.04636236242857,52.14179712009965,16.519059262390993,5.527481564205341,2.296524832192181,2.181698590582572,2.342455328836025,5.455829006722608,5.346712426588155,5.510387296789834
2024-01-15 08:36:34+00:00,thd_current,0.9489662388046495,119.67106383397432,119.59959873218666,119.62799423835621,52.02604694575027,52.9095271847534,52.620682057451546,16.659964571339906,5.731372062413494,3.0811995755327377,2.9271395967561005,3.1428235670433926,5.317531793490399,5.211181157620591,5.370707111425303
2024-01-15 08:37:04+00:00,thd_current,0.9411492536384314,119.26552106369647,119.48411283012709,119.12365043238762,51.34428507225318,51.14076058172605,50.67031588445702,16.938901371188816,5.898286626219908,2.832731907495427,2.691095312120656,2.8893865456453356,5.1122187764452365,5.009974400916332,5.163340964209689
2024-01-15 08:37:05+00:00,thd_current,0.9488811463832036,119.66493538354368,120.43926833420821,119.19037545437324,50.99156375574884,52.091737700244785,50.097301770561074,16.90871093680655,5.688129779729603,2.86369523775857,2.7205104758706415,2.9209691425137416,5.126681069365365,5.0241474479780575,5.177947880059018
2024-01-15 08:37:09+00:00,thd_current,0.9526583608604627,119.6747543379879,119.44130291008972,119.25366191290846,51.54773046548763,51.30591580675102,50.426296708365335,16.883950648959466,5.501242284265962,3.685966587951618,3.501668258554037,3.7596859197106505,5.459097352628303,5.349915405575737,5.513688326154586
2024-01-15 08:37:20+00:00,thd_current,0.9461130329248149,119.95201769301964,119.79246452871381,119.28008801029007,50.880242059417306,50.833734341017795,50.51378405312046,16.76980995567544,5.550859552770651,3.055150517052955,2.902392991200307,3.116253527394014,5.704192774177876,5.590108918694319,5.761234701919655
2024-01-15 08:37:23+00:00,thd_current,0.9514916509769824,119.86372891501135,119.43658974838701,119.46745729822648,49.45241998845943,51.00387712451623,49.91821116757411,16.414237699281045,5.691669586430206,2.612999155962181,2.4823491981640715,2.6652591390814244,5.33360412551517,5.226932043004867,5.386940166770322
2024-01-15 08:37:27+00:00,thd_current,0.9533226403970934,119.35457617138212,119.64780761152262,119.72028616167565,50.145984684542825,50.98249178940841,49.97767349307263,16.913254121814063,5.6335757664550234,3.670748946407921,3.487211499087525,3.7441639253360797,5.700882053142839,5.586864412079982,5.757890873674267
2024-01-15 08:37:32+00:00,thd_current,0.9430023835194132,119.77680095604656,120.43775639648348,119.85386200053375,49.64082962334982,50.43034218986932,51.07289025194703,16.33681666093396,5.555434457179804,4.009856496675079,3.8093636718413246,4.09005362660858,5.20548969294162,5.101379899082787,5.257544589871036
2024-01-15 08:37:37+00:00,thd_current,0.9550143608099345,119.64458930466098,119.98906279385619,119.2309393962813,49.60987319834521,50.30440487830183,50.21652408007931,16.714640444004118,5.457140307945729,2.947223451699916,2.79986227911492,3.006167920733914,5.475760599685569,5.366245387691857,5.530518205682425
2024-01-15 08:37:51+00:00,thd_current,0.9349587571321814,119.23334008496244,119.48810732414508,119.21356677869778,48.83346547098759,49.76759577297495,49.47009202012555,16.596385653918713,5.738686802710523,2.8261606528310703,2.684852620189517,2.882683865887692,4.973850929728091,4.874373911133529,5.023589439025372
2024-01-15 08:37:54+00:00,thd_current,0.9463042557210587,119.59640184061692,119.59585335265378,119.21519447627269,48.80677546042511,49.33026005469804,49.18303333152085,16.558614825301383,5.601593734922288,2.564864753012779,2.43662151536214,2.6161620480730345,5.5495182798553255,5.438527914258219,5.605013462653879
2024-01-15 08:37:55+00:00,thd_current,0.9357771495493289,118.6384996380202,119.71631775720243,119.04885840337921,49.268124645207756,49.486562640496864,48.95027021551545,16.407029618485417,5.662491894890471,4.442524266989387,4.220398053639917,4.5313747523291745,6.3006888083473385,6.174675032180391,6.363695696430812
2024-01-15 08:38:00+00:00,thd_current,0.9451663315313005,119.92468732120665,119.71380220525491,119.4152386683992,49.89538578233438,50.07219443494443,49.31973191846777,16.576243327270216,5.599932762437018,3.5837691619822225,3.404580703883111,3.655444545221867,5.313048022339478,5.206787061892689,5.366178502562873
2024-01-15 08:38:05+00:00,thd_current,0.9556127316025047,119.65952934184095,119.94874557939298,119.52489938996048,49.07729312444947,49.84719459948624,49.31843637330639,16.59269274366205,5.4921056088068685,2.9205277653148567,2.7745013770491136,2.978938320621154,5.180387260961487,5.076779515742257,5.232191133571102
2024-01-15 08:38:08+00:00,thd_current,0.9480735735252894,119.83985295545033,119.89870679388696,119.78637290596726,49.02789848046695,48.47092240125089,47.13172030463337,16.643337368956878,5.761535929558163,2.8861113848552105,2.74180581561245,2.943833612552315,6.050344902996132,5.929338004936209,6.110848352026093
2024-01-15 08:38:19+00:00,thd_current,0.9434791969215437,119.44921144491094,119.46192150189829,119.28959832947113,47.54177661740985,49.08681142407334,48.50306174510644,16.47640591743319,5.516231822384512,2.4221387281646636,2.3010317917564302,2.4705815027279567,5.78815488632949,5.6723917886029005,5.846036435192786
2024-01-15 08:38:24+00:00,thd_current,0.9375128265224243,119.6484994722445,119.77367304065916,118.99138049994926,48.642375852518015,48.76402322839004,48.23837496999213,15.910172164676288,5.570082953225718,3.6249807238199105,3.443731687628915,3.697480338296309,5.396500845835142,5.288570828918439,5.450465854293493
2024-01-15 08:38:27+00:00,thd_current,0.9543330081888882,119.53970861797885,119.72086701942823,119.44530095910564,48.75547728510937,48.085083018084646,48.345735602809,16.47619409900027,5.509215412629144,0.9048189038547276,0.8595779586619912,0.9229152819318222,5.74858777324967,5.633616017784677,5.806073650982167
2024-01-15 08:38:30+00:00,thd_current,0.9380362059191619,119.7816346160938,119.86626727467446,119.37469417926648,47.68757988514674,48.1221858936619,47.09689158902718,16.5907747627305,5.831400622880221,2.2944144386632055,2.179693716730045,2.3403027274364696,5.503140729685414,5.393077915091705,5.558172136982268
2024-01-15 08:38:39+00:00,thd_current,0.9388483411022432,119.44671990419457,119.6460472634636,119.50659738883661,47.39668276180243,47.962882262952135,48.139398521625246,16.194529810318162,5.680553275626624,2.990380663930276,2.8408616307337624,3.0501882772088815,5.017060234222318,4.916719029537871,5.067230836564541
2024-01-15 08:38:46+00:00,thd_current,0.9451780793664412,118.85750895009183,119.73870567582885,119.41935172090865,46.9291075000548,47.75492881800518,47.62891240320592,16.54728353217749,5.741985142313273,2.920546747017274,2.7745194096664103,2.9789576819576196,5.539002735371113,5.428222680663691,5.594392762724825
2024-01-15 08:38:51+00:00,thd_current,0.945562481600527,119.05443696291772,119.29657495165964,119.002857242548,46.3738742345233,48.384381351230886,46.665227648499574,16.268708061190317,5.641038666453919,4.61787786495152,4.386983971703944,4.710235422250551,6.2406634400859256,6.115850171284207,6.303070074486785
2024-01-15 08:39:00+00:00,thd_current,0.9448562861274857,119.95842844653069,119.52405536960536,119.80042527240349,47.01138899396001,47.703469639914424,47.44393868987925,16.10883337507286,5.763233985677364,2.879266721954443,2.735303385856721,2.936852056393532,5.219856376893037,5.115459249355176,5.272054940661968
2024-01-15 08:39:01+00:00,thd_current,0.9420884118602765,119.45695351386229,119.56473238494323,119.68866516867165,46.89900180670586,48.13115273044676,47.537715348545284,16.248770866981076,5.730001059204593,2.897958566918879,2.753060638572935,2.9559177382572566,6.099816689452441,5.9778203556633915,6.160814856346965
2024-01-15 08:39:02+00:00,thd_current,0.9470566306457002,118.89693331630382,119.75258589449052,119.71420025739585,46.81466517359735,47.187151379763634,46.03503615136206,16.501822586135518,5.719467612508562,4.2525749072618275,4.039946161898736,4.337626405407065,5.6488412785543485,5.535864452983262,5.705329691339892
2024-01-15 08:39:03+00:00,thd_current,0.9406385058813479,119.45617404396312,119.56190699005437,119.26146394230784,46.602827415468234,48.328699100207196,45.91047555396965,16.36016062151014,5.603270111940853,3.589313993994433,3.4098482942947115,3.661100273874322,5.264607826069758,5.159315669548363,5.317253904330456
2024-01-15 08:39:04+00:00,thd_current,0.939063983760677,119.75566025637072,119.5837377225145,118.88631733491532,46.46045311697596,47.07507265416969,46.71150472710623,16.25701704471809,5.526293904637473,3.3076029362789345,3.1422227894649875,3.3737549950045134,5.708862032560425,5.594684791909216,5.76595065288603
2024-01-15 08:39:05+00:00,thd_current,0.952865160211613,119.22059057045168,120.04612992314202,120.01718870395294,47.61644652248579,47.489802711154276,47.72382851803947,16.33706789035491,5.599452854849744,2.725531993876738,2.589255394182901,2.780042633754273,5.826007641085067,5.709487488263366,5.884267717495918
2024-01-15 08:39:17+00:00,thd_current,0.9505270820528072,119.60153810018419,119.70106114690199,119.63333243424697,47.10509891272219,47.31915950893219,47.02340989608617,16.32778626188832,5.667870280762194,3.0462672812095772,2.893953917149098,3.107192626833769,5.022897651746569,4.922439698711638,5.073126628264035
2024-01-15 08:39:28+00:00,thd_current,0.9499375345509783,119.23298152257809,119.92758908519437,119.36509543633855,46.58813576889403,47.18194047981964,46.99424332424865,16.466896782132856,5.606528365958213,1.7167310686670074,1.630894515233657,1.7510656900403476,5.0027386966172385,4.9026839226848935,5.0527660835834105
2024-01-15 08:39:36+00:00,thd_current,0.9427810947048136,119.64473663899753,119.92506569621466,119.36046622474312,45.40629268481251,46.9129448021624,45.9138030687679,16.53050686768951,5.639136405859553,2.7431785048270743,2.6060195795857206,2.798042074923616,5.5803547269450995,5.468747632406197,5.636158274214551
2024-01-15 08:39:41+00:00,thd_current,0.9422220071750832,119.72771916195792,119.40533489646765,119.33052589627782,45.93911811705262,46.650043967373264,46.09984822895992,16.069216346345073,5.512807839992024,3.360511311404758,3.19248574583452,3.427721537632853,5.147770000499161,5.044814600489178,5.199247700504153
2024-01-15 08:39:46+00:00,thd_current,0.9474812289521864,119.0052275088538,120.04840107927453,118.62887414728799,46.300087859023364,47.36009729409664,45.234330975893165,16.409703092948522,5.548385229931551,1.9879336100584235,1.8885369295555023,2.027692282259592,5.075595362006067,4.974083454765945,5.126351315626128
2024-01-15 08:39:49+00:00,thd_current,0.9515518293926793,119.4727411869469,119.87799172661576,119.21425188890856,44.5612699604849,46.29602846700667,45.682209794372866,16.1515331708835,5.392743180657272,4.970525420810481,4.721999149769957,5.06993592922669,5.385509904678378,5.277799706584811,5.439365003725162
2024-01-15 08:39:53+00:00,thd_current,0.9377609140825063,119.57672842009632,119.71427047157677,118.97848627044,45.37044789627481,46.57466476125014,46.866304934301695,16.160856785418044,5.599289079467877,1.338877607961471,1.2719337275633975,1.3656551601207005,5.584291973047554,5.472606133586603,5.64013489277803
2024-01-15 08:40:07+00:00,thd_current,0.9410863545281897,119.37038217236531,120.01100275005707,119.17114326211637,45.33006475512777,46.164970515755954,45.74032408316733,16.370533580010225,5.69019427828611,2.253331219757944,2.1406646587700466,2.298397844153103,5.033921503195713,4.933243073131798,5.08426071822767
2024-01-15 08:40:10+00:00,thd_current,0.9464191480112517,119.20491796693987,119.31606121935933,119.18043860685607,46.3028031646002,45.743303143027056,44.894218056669374,15.948233722566199,5.532034296091152,3.8439982991064676,3.651798384151144,3.920878265088597,6.259420978091838,6.134232558530002,6.322015187872757
